Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total Salaries With Tax,Date,Time,Payment,COGS without Tax,Gross Income Percentage,Profit Income,Rating,Rounded_Rating
531564728,A,Yangon,Normal,Male,Home and lifestyle,$80.08,3,$12.01,$252.25,2/11/2019,3:29:00 PM,Cash,$240.24,$4.76,$12.01,5.4,5
744829138,C,Naypyitaw,Normal,Male,Fashion accessories,$86.13,2,$8.61,$180.87,2/7/2019,5:59:00 PM,Cash,$172.26,$4.76,$8.61,8.2,8
883691285,B,Mandalay,Member,Male,Fashion accessories,$49.92,2,$4.99,$104.83,3/6/2019,11:55:00 AM,Credit card,$99.84,$4.76,$4.99,7,7
221255073,A,Yangon,Normal,Female,Food and beverages,$74.66,4,$14.93,$313.57,3/4/2019,10:39:00 AM,Cash,$298.64,$4.76,$14.93,8.5,9
518716847,B,Mandalay,Member,Male,Food and beverages,$26.60,6,$7.98,$167.58,2/26/2019,3:10:00 PM,Ewallet,$159.60,$4.76,$7.98,4.9,5
156200370,B,Mandalay,Normal,Female,Electronic accessories,$25.45,1,$1.27,$26.72,3/10/2019,6:10:00 PM,Credit card,$25.45,$4.76,$1.27,5.1,5
151337434,B,Mandalay,Normal,Female,Food and beverages,$67.77,1,$3.39,$71.16,2/4/2019,8:43:00 PM,Credit card,$67.77,$4.76,$3.39,6.5,7
728479078,C,Naypyitaw,Member,Male,Food and beverages,$59.59,4,$11.92,$250.28,1/19/2019,12:46:00 PM,Cash,$238.36,$4.76,$11.92,9.8,10
809461866,A,Yangon,Normal,Male,Health and beauty,$58.15,4,$11.63,$244.23,1/23/2019,5:44:00 PM,Cash,$232.60,$4.76,$11.63,8.4,8
139324183,A,Yangon,Member,Female,Sports and travel,$97.48,9,$43.87,$921.19,3/14/2019,2:19:00 PM,Ewallet,$877.32,$4.76,$43.87,7.4,7
148417930,C,Naypyitaw,Normal,Male,Health and beauty,$99.96,7,$34.99,$734.71,1/23/2019,10:33:00 AM,Cash,$699.72,$4.76,$34.99,6.1,6
189405216,C,Naypyitaw,Normal,Male,Electronic accessories,$96.37,7,$33.73,$708.32,1/9/2019,11:40:00 AM,Cash,$674.59,$4.76,$33.73,6,6
374385555,B,Mandalay,Normal,Female,Fashion accessories,$63.71,5,$15.93,$334.48,2/7/2019,7:30:00 PM,Ewallet,$318.55,$4.76,$15.93,8.5,9
764448999,B,Mandalay,Normal,Female,Health and beauty,$14.76,2,$1.48,$31.00,2/18/2019,2:42:00 PM,Ewallet,$29.52,$4.76,$1.48,4.3,4
552445977,B,Mandalay,Member,Male,Health and beauty,$62.00,8,$24.80,$520.80,1/3/2019,7:08:00 PM,Credit card,$496.00,$4.76,$24.80,6.2,6
267627380,C,Naypyitaw,Member,Male,Electronic accessories,$82.34,10,$41.17,$864.57,3/29/2019,7:12:00 PM,Ewallet,$823.40,$4.76,$41.17,4.3,4
430534718,B,Mandalay,Member,Male,Health and beauty,$75.37,8,$30.15,$633.11,1/28/2019,3:46:00 PM,Credit card,$602.96,$4.76,$30.15,8.4,8
886182897,A,Yangon,Normal,Female,Food and beverages,$56.56,5,$14.14,$296.94,3/22/2019,7:06:00 PM,Credit card,$282.80,$4.76,$14.14,4.5,5
602166955,B,Mandalay,Normal,Female,Sports and travel,$76.60,10,$38.30,$804.30,1/24/2019,6:10:00 PM,Ewallet,$766.00,$4.76,$38.30,6,6
745740715,A,Yangon,Normal,Male,Electronic accessories,$58.03,2,$5.80,$121.86,3/10/2019,8:46:00 PM,Ewallet,$116.06,$4.76,$5.80,8.8,9
690016631,B,Mandalay,Normal,Male,Fashion accessories,$17.49,10,$8.75,$183.65,2/22/2019,6:35:00 PM,Ewallet,$174.90,$4.76,$8.75,6.6,7
652496720,C,Naypyitaw,Member,Female,Electronic accessories,$60.95,1,$3.05,$64.00,2/18/2019,11:40:00 AM,Ewallet,$60.95,$4.76,$3.05,5.9,6
233675758,C,Naypyitaw,Normal,Male,Health and beauty,$40.35,1,$2.02,$42.37,1/29/2019,1:46:00 PM,Ewallet,$40.35,$4.76,$2.02,6.2,6
303962227,B,Mandalay,Normal,Female,Home and lifestyle,$97.38,10,$48.69,"$1,022.49",3/2/2019,5:16:00 PM,Ewallet,$973.80,$4.76,$48.69,4.4,4
727021313,A,Yangon,Member,Male,Food and beverages,$31.84,1,$1.59,$33.43,2/9/2019,1:22:00 PM,Cash,$31.84,$4.76,$1.59,7.7,8
347562442,A,Yangon,Normal,Male,Home and lifestyle,$65.82,1,$3.29,$69.11,2/22/2019,3:33:00 PM,Cash,$65.82,$4.76,$3.29,4.1,4
849093807,A,Yangon,Member,Female,Fashion accessories,$88.34,7,$30.92,$649.30,2/18/2019,1:28:00 PM,Cash,$618.38,$4.76,$30.92,6.6,7
